observer,set,rep,pack_rep,card_name,rarity,card_type,creature_type,power,toughness,n_colors,color,CMC,finish,n_keywords,keywords,n,price
mz,Zendikar Rising,2,16,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,20,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,13,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,17,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,25,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,32,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,11,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,15,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,25,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,8,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,14,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,32,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,5,35,Spare Supplies,Common,Artifact,,,,0,Colorless,2,Regular,0,,1,0.15
mz,Core 2021,2,31,Speaker of the Heavens,Rare,Creature,Human Cleric,1,1,1,White,1,Regular,2,"Vigilence, Lifelink",1,2
mz,Core 2021,4,25,Speaker of the Heavens,Rare,Creature,Human Cleric,1,1,1,White,1,Regular,2,"Vigilence, Lifelink",1,2
mz,Core 2021,5,13,Speaker of the Heavens,Rare,Creature,Human Cleric,1,1,1,White,1,Regular,2,"Vigilence, Lifelink",1,2
mz,Ikoria: Lair of Behemoths,1,11,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,19,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,27,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,35,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,6,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,22,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,24,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,6,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,26,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,27,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,10,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,16,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,24,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,6,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,23,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,31,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,32,Spelleater Wolverine,Common,Creature,Wolverine,3,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,2,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,15,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,1,29,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,2,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,6,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,12,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,2,22,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,16,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,25,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,3,33,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,5,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,15,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,18,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,4,32,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,7,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,17,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Core 2021,5,19,Spellgorger Weird,Common,Creature,Weird,2,2,1,Red,3,Regular,0,,1,0.15
mz,Zendikar Rising,1,6,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Zendikar Rising,1,17,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Zendikar Rising,2,36,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Zendikar Rising,2,36,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Zendikar Rising,4,13,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Zendikar Rising,4,14,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Zendikar Rising,5,8,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Zendikar Rising,5,10,Spikefield Hazard // Spikefield Cave,Uncommon,Instant,,,,1,Red,1,Regular,0,,1,0.25
mz,Core 2021,1,7,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,1,14,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,1,19,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,1,21,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,2,10,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,2,17,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,2,26,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,2,27,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,3,7,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,3,13,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,3,32,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,3,36,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,4,9,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,4,11,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,4,31,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,4,36,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,5,1,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,5,8,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Core 2021,5,36,Spined Megalodon,Common,Creature,Shark,5,7,1,Blue,7,Regular,1,Hexproof,1,0.15
mz,Zendikar Rising,1,6,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,1,11,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,1,20,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,2,22,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,2,24,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,2,30,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,3,5,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,3,7,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,3,30,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,4,8,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Foil,1,Landfall,1,0.25
mz,Zendikar Rising,4,11,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,4,17,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,4,29,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,4,32,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,5,2,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Showcase,1,Landfall,1,0.25
mz,Zendikar Rising,5,25,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Zendikar Rising,5,27,Spitfire Lagac,Common,Creature,Lizard,3,4,1,Red,4,Regular,1,Landfall,1,0.15
mz,Ikoria: Lair of Behemoths,1,24,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,2,5,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,2,30,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,3,4,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,3,35,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,4,15,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,4,30,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,5,5,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Ikoria: Lair of Behemoths,5,31,Splendor Mare,Uncommon,Creature,Elk Unicorn,3,3,1,White,3,Regular,2,"Cycling, Lifelink",1,0.5
mz,Zendikar Rising,1,8,Spoils of Adventure,Uncommon,Instant,,,,2,"White, Blue",6,Regular,0,,1,0.25
mz,Zendikar Rising,2,30,Spoils of Adventure,Uncommon,Instant,,,,2,"White, Blue",6,Regular,0,,1,0.25
mz,Zendikar Rising,3,6,Spoils of Adventure,Uncommon,Instant,,,,2,"White, Blue",6,Regular,0,,1,0.25
mz,Zendikar Rising,3,35,Spoils of Adventure,Uncommon,Instant,,,,2,"White, Blue",6,Regular,0,,1,0.25
mz,Zendikar Rising,4,28,Spoils of Adventure,Uncommon,Instant,,,,2,"White, Blue",6,Regular,0,,1,0.25
mz,Zendikar Rising,5,15,Spoils of Adventure,Uncommon,Instant,,,,2,"White, Blue",6,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,3,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,18,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,36,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,3,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,4,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,25,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,35,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,11,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,28,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,36,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,3,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,6,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,9,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,14,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,19,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,33,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,36,Spontaneous Flight,Common,Instant,,,,1,White,3,Regular,0,,1,0.15
mz,Core 2021,2,2,Sporeweb Weaver,Rare,Creature,Spider,1,4,1,Green,3,Regular,2,"Reach, hexproof from blue",1,0.75
mz,Core 2021,3,10,Sporeweb Weaver,Rare,Creature,Spider,1,4,1,Green,3,Regular,2,"Reach, hexproof from blue",1,0.75
mz,Core 2021,4,32,Sporeweb Weaver,Rare,Creature,Spider,1,4,1,Green,3,Regular,2,"Reach, hexproof from blue",1,0.75
mz,Core 2021,5,26,Sporeweb Weaver,Rare,Creature,Spider,1,4,1,Green,3,Regular,2,"Reach, hexproof from blue",1,0.75
mz,Ikoria: Lair of Behemoths,1,2,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,10,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,11,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,21,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,35,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,13,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,30,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,8,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,17,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,24,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,35,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,5,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,6,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,10,Springjaw Trap,Common,Artifact,,,,0,Colorless,1,Regular,0,,1,0.15
mz,Zendikar Rising,1,18,Springmantle Cleric,Uncommon,Creature,Elf Cleric,2,3,1,Green,5,Regular,0,,1,0.25
mz,Zendikar Rising,2,15,Springmantle Cleric,Uncommon,Creature,Elf Cleric,2,3,1,Green,5,Regular,0,,1,0.25
mz,Zendikar Rising,3,24,Springmantle Cleric,Uncommon,Creature,Elf Cleric,2,3,1,Green,5,Regular,0,,1,0.25
mz,Zendikar Rising,4,7,Springmantle Cleric,Uncommon,Creature,Elf Cleric,2,3,1,Green,5,Regular,0,,1,0.25
mz,Zendikar Rising,5,22,Springmantle Cleric,Uncommon,Creature,Elf Cleric,2,3,1,Green,5,Regular,0,,1,0.25
mz,Zendikar Rising,5,23,Springmantle Cleric,Uncommon,Creature,Elf Cleric,2,3,1,Green,5,Regular,0,,1,0.25
mz,Ikoria: Lair of Behemoths,1,25,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Ikoria: Lair of Behemoths,1,26,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Ikoria: Lair of Behemoths,2,17,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,1.5
mz,Ikoria: Lair of Behemoths,2,19,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Ikoria: Lair of Behemoths,3,36,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Ikoria: Lair of Behemoths,4,2,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Ikoria: Lair of Behemoths,4,3,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Ikoria: Lair of Behemoths,5,6,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Ikoria: Lair of Behemoths,5,11,Sprite Dragon,Uncommon,Creature,Faerie Dragon,1,1,2,"Blue, Red",2,Regular,2,"Flying, Haste",1,0.5
mz,Zendikar Rising,2,8,Squad Commander,Rare,Creature,Kor Warrior,3,3,1,White,4,Regular,0,,1,0.75
mz,Zendikar Rising,3,8,Squad Commander,Rare,Creature,Kor Warrior,3,3,1,White,4,Regular,0,,1,0.75
mz,Zendikar Rising,4,30,Squad Commander,Rare,Creature,Kor Warrior,3,3,1,White,4,Regular,0,,1,0.75
mz,Zendikar Rising,5,21,Squad Commander,Rare,Creature,Kor Warrior,3,3,1,White,4,Regular,0,,1,0.75
mz,Ikoria: Lair of Behemoths,1,22,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,34,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,36,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,4,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,19,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,35,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,2,36,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,2,Startling Development,Common,instant,,,,1,Blue,2,Foil,0,,1,0.5
mz,Ikoria: Lair of Behemoths,3,12,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,19,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,3,28,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,1,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,6,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,11,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,4,27,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,4,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,19,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,5,22,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Ikoria: Lair of Behemoths,1,36,Startling Development,Common,instant,,,,1,Blue,2,Regular,0,,1,0.15
mz,Core 2021,1,11,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,1,16,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,1,29,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,2,18,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,2,23,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Foil,0,,1,0.35
mz,Core 2021,2,24,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,2,28,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,2,34,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,3,5,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,3,15,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,3,31,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,3,35,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,4,2,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,4,14,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,4,30,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,4,34,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,5,10,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,5,19,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,5,32,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Core 2021,5,34,Staunch Shieldmate,Common,Creature,Dwarf Soldier,1,3,1,White,1,Regular,0,,1,0.15
mz,Zendikar Rising,1,1,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,23,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,1,28,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,5,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,2,36,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,3,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,8,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,19,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,3,36,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
mz,Zendikar Rising,4,3,Stonework Packbeast,Common,Artifact Creature,Beast,2,1,0,Colorless,2,Regular,0,,1,0.15
